regiao;estado;DateRep;Cases;cum-Cases;Deaths;cum-Deaths
Norte;TO;19/03/2020;1;1;0;0
Norte;TO;20/03/2020;0;1;0;0
Norte;TO;21/03/2020;1;2;0;0
Norte;TO;22/03/2020;0;2;0;0
Norte;TO;23/03/2020;3;5;0;0
Norte;TO;24/03/2020;2;7;0;0
Norte;TO;25/03/2020;0;7;0;0
Norte;TO;26/03/2020;0;7;0;0
Norte;TO;27/03/2020;1;8;0;0
Norte;TO;28/03/2020;1;9;0;0
Norte;TO;29/03/2020;0;9;0;0
Norte;TO;30/03/2020;1;10;0;0
Norte;TO;31/03/2020;1;11;0;0
Norte;TO;01/04/2020;1;12;0;0
Norte;TO;02/04/2020;0;12;0;0
Norte;TO;03/04/2020;0;12;0;0
Norte;TO;04/04/2020;2;14;0;0
Norte;TO;05/04/2020;3;17;0;0
